"product_id","product_category_name","product_name","product_brand","product_weight_g","product_length_cm","product_height_cm","product_width_cm","cost","price"
b9f86d3d-7c53-41f0-8f57-7a9aa0239986,fashion,Vertex Dress (Red),Vertex,355,27,27,5,20.87,52.58
d4ebf0e4-f746-4905-ba34-7b6fba0612dd,home_goods,Crest Bedding Set,Crest,4837,46,13,7,49.59,112.12
"5c050cac-f30b-46db-85c7-abaf417bbfff",toys,Apex Puzzle (Red),Apex,756,24,23,22,25.94,54.08
f1c8f354-029f-484e-8e6e-22691c311330,auto,Zenith Dash Cam M867,Zenith,15441,59,24,5,340.17,443.55
cbceed2a-2fef-4be6-9b8b-e6e3b03a6863,electronics,Nova M311 Tablet,Nova,2136,35,10,21,1608.89,1965.71
"8a1b95bf-694e-44af-9ae4-af574fdcf0eb",electronics,Nova P896 Camera,Nova,373,39,10,26,1525.99,1937.38
"3be10948-83db-4e51-8396-deb4e183214c",electronics,Crest Tablet P104,Crest,4202,28,13,22,482.84,565.64
fece8bd1-23c7-4ee9-ac5a-cbe8c94826a0,toys,Nova Building Blocks (Beige),Nova,161,27,29,7,7.65,18.17
"80ea6cc0-22f3-455c-9e71-0af0fde51810",books,Focus director involve,Vertex,865,12,23,8,23.21,42.62
"5445b512-ff94-496a-aea5-3e4f736db777",toys,Vertex Board Game (Green),Vertex,415,10,7,25,8.28,15.57
"25a392c9-3f2b-4764-8dbd-9f5a3a5ef5ec",toys,Nova RC Car Toy,Nova,359,5,28,8,6.5,14.46
"16ee6f17-88b6-4c19-bc29-edba4dc497f2",furniture,Zenith Fabric Coffee Table,Zenith,5952,130,15,12,367.2,509.5
"2685a2fa-5c61-4bc0-8884-d9864fbac63f",electronics,Nimbus S508 Bluetooth Speaker,Nimbus,1962,26,27,8,912.82,1091.45
"634abacc-293a-4c93-821a-3bb7a53f03ff",auto,Vertex Car Charger A685,Vertex,15931,59,26,7,397.21,496.03
e1546b90-2bd1-454c-94fc-bb5e40d40b96,toys,Nova Building Blocks (Beige),Nova,910,10,5,25,15.4,28.29
"979d888b-8323-4dc3-83da-990df76c96a4",home_goods,Crest Vacuum Set,Crest,2377,39,27,26,37.72,70.18
"8dba4e27-4e68-4654-89af-941a1a92501e",toys,Vertex Building Blocks Toy,Vertex,981,8,21,12,6.65,16.17
c445be36-ab1d-419d-b0c6-278cbede7e5c,electronics,Zenith X879 Smartwatch,Zenith,969,35,6,29,1199.86,1511.71
"20adcecb-28c7-4109-bdab-1a73bc67c528",furniture,Zenith Walnut Coffee Table,Zenith,8883,178,5,14,576.13,803.45
"821beb69-d8b7-486e-b185-506d3b3ea17f",books,Establish radio smile,Orion,680,12,9,25,23.06,41.54
"0d3ae855-9958-43c6-8dbb-967170c215f3",electronics,Pulse M634 Monitor,Pulse,1230,30,17,23,324.16,362.03
fbc3f098-1b38-4f3a-826e-982adab69c48,furniture,Crest Steel Desk,Crest,34647,111,5,12,458.1,755.76
"8717a693-1e0d-46e5-9ef6-d0411f162e54",furniture,Apex Desk - Industrial,Apex,17303,194,22,29,486.23,844.85
"9a783c1c-3a50-4129-9739-fe293cdd4a8c",books,Service interesting address front top,Nimbus,284,19,21,5,9.98,19.6
b0a5eaa4-4e9b-43ab-a187-5a0d7d2db557,furniture,Zenith Oak Chair,Zenith,48523,145,18,19,251.7,472.08
b93d2670-ed23-463b-93fa-c067133b50b8,toys,Nimbus Puzzle (Black),Nimbus,164,22,22,8,20.8,44.02
b4bec48c-6789-41ac-a62e-92269cebc597,furniture,Zenith Chair - Industrial,Zenith,25000,77,23,12,192.24,351.37
"191ce322-992e-429e-9145-716779542697",electronics,Orion Monitor P402,Orion,1920,14,27,10,1370.4,1701.79
"138f67b6-5669-44dd-8d44-05cca29f8d33",books,Study rate,Orion,519,10,23,7,22.22,35.37
"38e36858-4ba7-4411-b1b5-fcbcf11e724a",home_goods,Zenith Air Purifier Set,Zenith,4780,64,29,27,77.89,179.15
"3e50a1dc-dc4f-490a-9f59-cefc218b6a72",furniture,Crest Desk - Modern,Crest,6985,116,20,15,586.86,930.13
"5cc6eaa4-6eb9-4ec9-9029-ff2aa4d881b4",home_goods,Vertex Air Purifier Set,Vertex,4760,32,25,7,10.95,20.8
"469886d8-7a0d-41a6-8f23-446170732200",furniture,Nova Steel Bookshelf,Nova,6326,106,14,7,683.66,974.41
f0898beb-8d0f-43ff-b4fa-39490c57ec52,auto,Orion Tool Set Kit (P923),Orion,10016,74,8,25,81.27,113.67
"72190fda-9877-4a6b-bf6d-5bb0da7ce5ad",fashion,Crest Cozy Backpack,Crest,329,43,11,8,59.37,221.76
"4f36d0dd-69b7-44e8-8da7-f208f31524dc",home_goods,Pulse Vacuum Set,Pulse,3346,83,7,10,102.31,191.19
"24597811-cb42-4b28-a1dc-e074d451e8e9",furniture,Crest Sofa - Cozy,Crest,11384,144,9,10,490.97,654.97
"5816f107-b725-4c41-b794-298bf9669a41",furniture,Zenith Oak Coffee Table,Zenith,43065,143,27,23,587.82,917.98
"3fc1049d-93af-4c79-a91d-c5a240e786fa",fashion,Apex Sneakers (Green),Apex,868,29,13,7,101.1,285.39
"94c57581-6758-468f-b11d-d5916b010f55",books,Marriage fact short thing before,Vertex,382,12,25,16,19.24,32.05
"9c061ab1-672f-405b-b1ed-a79f86f39805",books,Truth general able as sort: Commercial crime night leg agreement sea,Nimbus,936,10,18,27,14.6,21.49
"26d662f6-6ba7-492f-9729-e82c844eb758",home_goods,Nova Air Purifier Set,Nova,2655,44,19,18,105.51,194.72
"68b64b5e-ab57-4683-87af-6b21d08f8e02",home_goods,Nimbus Air Purifier - Industrial,Nimbus,828,27,27,17,55.19,99.15
da61183d-a19b-4b91-97c4-c87750d6d72e,home_goods,Nimbus Bedding - Minimal,Nimbus,2470,78,5,23,12.16,28.4
"3acb6ed1-17cd-4db5-bc58-0f12b2f63125",books,Finish war: Knowledge daughter month summer,Orion,858,23,25,21,25.35,40.19
"5b091a3d-2b38-4a22-88a4-87cddb094080",auto,Vertex Dash Cam A378,Vertex,13838,51,14,23,49.12,61.78
ec0d99db-fa4d-4dcf-9ae1-44116e854aa9,home_goods,Orion Bedding Set,Orion,3682,49,10,13,98.82,174.64
"124b5c36-6f40-4100-9adf-cb2abb9ee37e",fashion,Nova Classic Sneakers,Nova,373,22,15,13,86.81,205.86
"6d5847d7-49e2-4828-9385-5be40b6873a2",fashion,Zenith Hoodie (Blue),Zenith,353,28,24,18,55.46,185.81
"16e55d44-7b92-4ff8-9023-bc82e2aaffe5",books,Region simply network,Zenith,536,16,10,15,6.33,10.01
b62e2acd-3e5e-45fd-90b3-4d7358035cca,toys,Vertex RC Car (Beige),Vertex,502,15,17,13,38.39,85.65
"6b635747-f5b2-4ef3-aaa4-2e2d8b152707",fashion,Pulse Hoodie (Green),Pulse,588,49,8,18,72.8,185.9
"4b1fbcf6-93bb-45e5-8444-b86bd8d66f5f",furniture,Nimbus Fabric Coffee Table,Nimbus,24801,55,11,21,424.18,691.37
"0bdd65e2-2fd9-436b-acf6-0e21980a4234",books,Bit represent house participant: One important through once new service,Nimbus,579,22,6,26,9.34,17.66
e5a59c89-56f7-4490-a810-da8dc2ea821a,home_goods,Nova Bedding - Industrial,Nova,3935,70,23,18,28.38,60.13
d9a7136c-603a-457b-bf3d-afb900d09089,furniture,Zenith Sofa - Cozy,Zenith,40789,167,23,28,344.81,799.88
b10fc53a-d5cb-4da6-a347-a0b943ed0938,toys,Pulse Doll Toy,Pulse,940,27,25,22,10.39,19.09
"4c1b6a8d-2e60-42d8-9773-b7cac4a83f51",furniture,Nimbus Steel Sofa,Nimbus,11589,101,16,9,478.54,997.65
d7d20da3-dc77-4cfc-9e8d-ad4164d3cb12,electronics,Crest Tablet S957,Crest,749,10,24,11,560.08,736.38
"3c222ab5-79ee-46bf-80aa-26571232b7e3",home_goods,Orion Bedding - Minimal,Orion,817,34,12,8,56.34,102.76
"04e7acee-6948-45a5-a302-5af1564ca9d4",toys,Nimbus Building Blocks (Green),Nimbus,730,29,25,16,4.43,11.92
aa587ae3-42b3-463b-a808-c363f9489a98,electronics,Crest Camera M216,Crest,4987,49,7,16,262.81,307.04
d4b0ad30-7606-4599-b5f5-2959a3502dc8,home_goods,Orion Knife Set - Cozy,Orion,3992,58,16,13,61.63,144.42
"33495f01-fb08-4294-8c82-585e9ea202c7",auto,Nova Dash Cam Kit (S860),Nova,4938,56,5,19,193.35,269.88
e29fe69e-d1f5-44e8-8578-d8d67eacc5ab,home_goods,Apex Knife Set - Industrial,Apex,1286,21,13,19,57.14,129.4
bbc8f673-0ef5-47f0-be9b-0ee661b3f037,furniture,Vertex Steel Coffee Table,Vertex,19929,151,5,14,329.69,488.91
"17899a2d-16f2-4504-b2ec-3c10d4139871",furniture,Orion Walnut Chair,Orion,40378,93,25,10,242.25,476.16
ffbc3990-534c-45ee-8ad9-1fd1ff9603bc,fashion,Nova Backpack (Red),Nova,292,33,18,8,65.28,165.15
"38441b2b-19f9-4aee-9098-c9a9b4cb8070",furniture,Orion Walnut Desk,Orion,27075,126,10,18,205.49,376.73
"9d263554-c05f-4fd0-96d8-b5751aed3bc2",toys,Zenith Building Blocks (Black),Zenith,909,16,29,23,22.08,49.33
"6f885d0b-d39f-4c38-b73b-b66ae0f5fec2",books,Case move industry,Vertex,887,22,5,11,7.58,12.01
cb154015-7489-4d22-8600-e74b9c0a0bba,fashion,Apex Cozy Backpack,Apex,789,39,20,11,16.89,41.21
e7b2a300-3d50-45c2-ae86-938bbe65cee6,home_goods,Nova Knife Set - Minimal,Nova,2000,55,12,24,18.68,39.4
"5c56efb7-6c6d-4368-9517-4cbfe8f85f3b",electronics,Crest Camera S489,Crest,396,12,18,22,260.11,308.86
"28cf4049-9518-433c-8bf2-dd7b934716b2",toys,Orion Building Blocks (White),Orion,521,17,12,23,5.72,15.09
"0c24aa12-649c-4693-8763-f175f90dd2cf",home_goods,Nimbus Air Purifier - Modern,Nimbus,2904,81,22,20,77.39,166.4
be9d6d33-185b-4949-bfbc-08e8d1ecb51f,fashion,Pulse Modern Backpack,Pulse,701,22,9,11,22.86,62.8
afe7ae5e-46a8-43e2-a2a3-1b6507588eb8,electronics,Vertex A981 Smartwatch,Vertex,678,30,15,12,889.33,1121.1
"5bdcf373-29f2-487f-9293-3dda4e615469",furniture,Apex Leather Chair,Apex,5019,76,6,5,262.02,630.38
"5dc910f8-9297-4b41-b722-a1d1bc55685f",home_goods,Orion Knife Set - Industrial,Orion,3511,58,13,15,81.0,157.88
d9de73fd-ef83-4956-9a36-cb976c1f5be6,toys,Crest Puzzle Toy,Crest,427,7,10,14,10.99,30.74
bc52901c-70e7-4e3c-a1cc-a3d42ab8849f,auto,Crest Seat Cover S615,Crest,14393,35,21,22,296.2,406.25
"0325b2ba-fe12-4ad6-ad89-28c56b40e679",electronics,Nova A397 Smartwatch,Nova,4318,13,28,20,1516.47,1756.54
"6f10e9b7-47f5-498a-839e-b3380982dd74",home_goods,Nova Lamp - Minimal,Nova,2848,12,20,17,11.29,22.82
"0faa0409-ce6e-4f33-bb14-c7bee31f25e5",auto,Nova Tool Set Kit (X908),Nova,15229,12,19,26,219.09,289.07
"10bbc9c0-a417-4619-930e-b242fed6b461",books,Usually debate late raise: Rich sure officer you paper,Zenith,899,16,5,12,8.54,13.61
"55c99f1f-9858-40c4-9dd0-51d63f01de1b",electronics,Vertex Headphones S928,Vertex,2441,39,11,8,999.53,1170.04
"86a2a578-0918-403a-a34b-0d414f572fff",electronics,Zenith S695 Bluetooth Speaker,Zenith,1730,34,15,11,878.33,989.76
"88fe7872-59d9-4c24-9581-b75ebf034ed8",electronics,Crest M917 Smartwatch,Crest,2486,17,28,21,185.01,214.53
"6978ef17-805e-4e17-bc94-0fc2a9fe6ecc",fashion,Orion Hoodie (Black),Orion,218,21,22,10,50.17,174.91
"04a8eb42-8228-4e87-97b3-e61cbd6b0d94",auto,Apex Dash Cam Kit (P876),Apex,12713,98,5,9,147.11,217.11
"838853aa-8ed3-4dcf-8190-b573de87851b",auto,Nova Dash Cam Kit (P928),Nova,6657,32,24,23,129.86,193.36
ef9f36f8-ef7b-4a26-bc7b-ebf1d7c0797d,electronics,Apex M574 Headphones,Apex,4076,19,19,7,1506.91,1759.92
"6df46197-b2db-426a-a2c9-aaeb47fe9b53",books,Gas team young western system,Nova,395,17,11,19,22.88,44.42
"75238529-aaa8-4983-93af-a1a98ce64b6c",furniture,Nova Sofa - Minimal,Nova,13164,80,13,10,547.99,753.73
"3ffbf4bf-2d07-4d86-823e-1ba1fc817c52",books,Possible direction everybody deal ready: Positive most I student,Vertex,497,11,23,5,23.59,35.06
dd12a446-424f-4cc1-8008-eda6b2fc6b0e,books,Memory expect: Enter nor product protect letter final,Nimbus,293,13,5,16,18.81,32.45
"13af3ea4-2dce-4fe2-9f4d-17dd4b931b22",books,Model commercial,Pulse,548,20,17,24,22.76,39.77
"6e6b8792-6828-4679-8187-bf508d34d9cc",books,Be while natural road: Seem reality individual human,Nova,827,23,9,7,10.72,17.02
d48e8c2b-b695-4c30-9f14-4dc632b4e93b,home_goods,Pulse Vacuum - Classic,Pulse,4851,16,23,28,55.94,133.06
"69e743dd-d0d2-45a9-8b73-7049eafd3bff",home_goods,Orion Vacuum - Cozy,Orion,771,23,6,7,107.1,194.95
"88570a12-8b85-4459-b326-e1ba30b7db6b",furniture,Vertex Oak Sofa,Vertex,35791,161,7,15,120.83,158.83
"2473b6c4-76a0-49c8-9b47-e65f976715dd",books,Guy yourself low century: Pick article across exactly,Vertex,944,23,19,16,20.24,38.72
f8e8ddc2-ac51-4f55-a3a9-68614cce7c77,fashion,Zenith Industrial Hoodie,Zenith,149,27,9,9,53.75,123.34
"3c246507-7de7-4712-bf71-f663bc7e23c4",electronics,Crest Tablet X357,Crest,274,47,8,28,287.24,365.74
"0c748f44-54b4-4175-92d6-a3c8d7de4f11",home_goods,Nova Knife Set Set,Nova,1067,62,11,10,66.99,113.53
"9f7a2f9e-df89-4ebb-adf8-02e9c8b00b9c",toys,Nimbus Building Blocks (Beige),Nimbus,319,26,28,17,26.7,58.82
a1481474-560e-4dc2-a4fc-31f844ff5932,furniture,Zenith Fabric Bookshelf,Zenith,14227,194,9,5,281.96,532.23
"03d04de9-abb2-42f0-b01b-721c8acca273",fashion,Orion Industrial Dress,Orion,503,47,10,18,74.57,218.38
"5e96c4c4-b5bc-4ecf-b081-57eae545348b",electronics,Nova Monitor M555,Nova,4605,37,11,10,1650.47,1840.16
a96aa85a-e271-43e5-aba5-435f71d9a2f5,auto,Orion Tool Set Kit (M484),Orion,8862,52,16,6,300.33,450.39
"55bfb8b4-7748-4f96-8e26-9bdfebb60f0a",auto,Zenith Car Charger Kit (S987),Zenith,19665,91,9,29,68.45,92.34
a7f8e3a1-3dcd-4045-8984-c891c80563ef,books,Style office would plant before: Part money second suddenly,Crest,771,22,15,18,10.95,21.65
"7f1a7f1e-9026-46da-9bbe-4a1408d6db17",fashion,Nova Sneakers (Beige),Nova,170,45,9,28,84.32,194.48
"7768168c-eca7-4631-946a-5c78224d7a48",electronics,Orion Camera M969,Orion,3103,22,5,11,1220.28,1465.32
"5c4885b0-2b44-49d5-a258-952d51fe8481",furniture,Nova Fabric Bookshelf,Nova,19260,52,9,20,109.87,181.66
"23cb813a-7c80-4af5-a8cc-a1d7ba2955ff",books,Adult energy product: Fish child newspaper job,Crest,608,10,8,6,6.83,12.51
"54b30fa1-016a-4a9f-ba55-7ccd6c8d7c68",electronics,Crest Monitor M325,Crest,1560,28,7,22,937.19,1110.88
"2e5c762d-bb93-4d19-b059-940b47d85b03",home_goods,Pulse Air Purifier - Industrial,Pulse,690,68,5,20,94.44,172.91
b46075bc-d99c-49d5-8a4a-5bbd30bd8615,electronics,Zenith Monitor M614,Zenith,4806,18,5,8,1142.29,1285.46
db598f77-c919-4cb9-9cd4-dd77a07b19b1,auto,Nova Seat Cover X313,Nova,4996,68,18,25,75.97,89.6
a2425e42-f2ec-4f07-9b30-514222a0ed61,furniture,Nova Desk - Cozy,Nova,6938,85,19,26,503.42,928.31
"15da1b36-7f6d-4002-b791-c0df6e3db148",auto,Nova Tool Set P957,Nova,1371,74,9,28,39.06,53.83
b0bd93e0-7573-4a7f-b5f2-1629bb973e20,home_goods,Pulse Lamp - Modern,Pulse,547,62,19,8,85.69,153.45
aac68f01-f170-4027-9fb5-ddfa1ac00e1f,home_goods,Pulse Knife Set - Classic,Pulse,2935,99,19,24,28.62,66.73
"53321c0a-e038-4dd8-8bc1-04a87b7a4456",furniture,Orion Leather Bookshelf,Orion,32646,54,6,7,325.05,522.88
dbb240fc-8c58-4301-bffe-478db93da8fe,furniture,Crest Walnut Bookshelf,Crest,39695,139,15,20,179.61,386.02
"4156e8c0-e6c0-4a15-b5cf-04abe67e5a15",home_goods,Crest Knife Set - Minimal,Crest,3459,55,7,23,26.72,52.27
"84c83849-217d-4feb-a611-b0ebaaa8b426",books,Need go want be,Zenith,954,17,23,10,18.73,28.03
"1ece7562-8586-4420-abda-eff24481eff0",books,Event similar toward ten,Crest,451,24,18,9,9.93,16.74
ea744264-8a4e-4a15-8b91-4839fef8cf33,home_goods,Apex Bedding - Cozy,Apex,3973,99,16,10,97.79,190.8
e547a27b-5921-4984-a1e8-264ba724eb27,books,Window move: Study other prepare center play economy,Crest,581,17,14,13,20.22,35.44
e0c4e316-3c38-46bf-b349-6e397d133314,furniture,Orion Walnut Coffee Table,Orion,42396,183,12,17,86.28,141.79
"466e7102-0770-4340-93a9-b5f7cd4202f9",fashion,Pulse Classic Dress,Pulse,253,43,22,12,23.16,66.19
c6c553f3-b910-4241-9690-caa0b65100d4,auto,Pulse Tool Set Kit (S696),Pulse,11083,22,15,19,294.02,352.04
"8968bdad-225d-47ab-b46e-58e8d6256d3d",auto,Orion Tool Set Kit (M889),Orion,16967,49,26,19,305.28,468.3
"75b140e7-39ec-46cf-8f77-12f728feb8a6",auto,Vertex Tool Set Kit (A581),Vertex,2770,43,28,17,208.82,247.42
abef83ee-e627-4d53-ab21-18ee2daa88ac,home_goods,Pulse Lamp Set,Pulse,4631,61,25,25,25.17,45.36
e1e6c832-e0ca-4799-91bc-533169e375b7,furniture,Vertex Walnut Coffee Table,Vertex,36609,130,9,29,202.88,387.19
"8801e40e-2b62-4f1c-8289-2810f9d9e7d0",books,Senior paper: Over check individual,Nimbus,697,14,27,23,14.87,28.05
e45ec2a4-df93-4d5a-899d-af7702118e2e,home_goods,Zenith Bedding Set,Zenith,3455,83,18,8,106.52,188.82
b2468c93-894b-4a2e-8c03-2c620a8f2b4f,books,Hot author,Zenith,989,18,21,23,16.02,24.18
"3754cf75-2cfd-4fa4-8b31-8ca7c28077df",fashion,Pulse Industrial Backpack,Pulse,973,28,28,29,95.22,294.84
a5845e7d-993e-4794-9dbe-fda831a89ae3,fashion,Apex Dress (Black),Apex,221,55,20,25,45.92,102.65
"3ea66501-b072-4f82-91c4-80f6c04a3ab5",auto,Crest Seat Cover A345,Crest,14951,10,27,24,185.39,284.37
"17fbf400-d2d6-47df-a7a9-ca7e148da463",home_goods,Nimbus Knife Set - Minimal,Nimbus,1336,76,8,7,4.51,10.15
"7b99024d-50aa-4d33-bb3f-443e8d8a166c",home_goods,Pulse Vacuum Set,Pulse,2581,14,23,8,61.02,127.2
"3ed0730f-a0dc-48f3-926d-d1afdcf25849",books,Spring score clear,Nimbus,870,14,15,23,29.95,43.81
fd1e86ab-298e-4c13-9342-a8c3a35683d7,books,Human not doctor upon: Page customer might,Crest,790,13,26,10,20.74,38.05
"95c48d3e-3948-4372-a07a-ea9673085f13",fashion,Pulse Dress (Red),Pulse,524,39,11,14,82.61,280.47
"6085237b-11fa-4d69-8390-be867e94bbbb",auto,Zenith Dash Cam Kit (A579),Zenith,10222,64,13,19,175.19,253.19
"36a1f2cb-2649-4f7f-9841-d07da25cf1dc",fashion,Crest Cozy Sneakers,Crest,640,41,18,18,77.59,182.16
c9eeae25-6292-42a3-a024-9b6560c1351d,auto,Vertex Tool Set P729,Vertex,2038,62,10,28,172.52,262.03
"9306f17d-c62a-4b9b-a957-026711808b24",toys,Nimbus Building Blocks (White),Nimbus,434,10,24,7,14.81,31.58
ceb611b8-0c75-4d5c-aa67-82114161e980,auto,Orion Tool Set Kit (X878),Orion,3004,37,15,14,277.02,367.47
"51a94f47-016a-46e6-b42f-7d6bf4614a05",fashion,Apex Industrial Backpack,Apex,375,58,19,21,59.86,200.85
a423317c-0b75-4a5c-b596-3b6f5836a588,toys,Nova Doll Toy,Nova,995,27,18,18,50.0,98.49
d27b9b19-b9a9-4ea7-8f5a-253a977fdc4d,electronics,Nova Monitor A779,Nova,1191,49,14,8,1567.81,1966.19
"15ef7ceb-3d79-486d-a541-0c0f51dfe628",fashion,Crest Modern Dress,Crest,187,59,22,28,71.22,264.43
"2ff772fe-6ea2-4dbf-a01d-3aed953d37b5",toys,Crest Board Game Toy,Crest,369,8,25,10,16.92,37.01
"8dd6b413-05d2-48f4-a448-6e0d222fede5",furniture,Zenith Desk - Cozy,Zenith,40621,196,9,15,281.28,361.3
feb896b1-973a-43c4-a1a5-fb9dbcc72cc2,books,Here interview magazine security: Animal audience people,Nova,773,12,28,13,15.67,30.03
"660f7938-04d3-4fa8-94d0-213911c27f08",furniture,Crest Sofa - Cozy,Crest,22872,110,24,9,117.95,161.39
"4ed68c96-5bdd-439d-8654-14732143b8f8",electronics,Vertex Smartwatch X961,Vertex,746,23,12,13,996.86,1162.27
bfdb9761-b297-4c67-8ba4-7bbbf663d175,home_goods,Crest Vacuum Set,Crest,1563,14,6,26,53.42,130.8
"50ad8ad8-583f-4bd1-92a1-803ca7d354ad",furniture,Pulse Oak Coffee Table,Pulse,40429,113,26,29,60.63,109.3
a061463e-78bb-408e-889e-1ad578a820ed,fashion,Pulse Industrial Jacket,Pulse,550,36,16,24,89.36,290.99
"07fb14db-ca72-4d2e-a99c-4a5fc42837b4",books,Worry see,Crest,255,16,11,6,18.25,29.07
be1aa8dc-1fe5-4462-b01b-838bfe9cd958,toys,Crest RC Car (Black),Crest,696,12,6,16,8.51,16.21
ca7a26ee-cd12-430f-850d-ef4a680f0a4a,auto,Vertex Dash Cam Kit (P627),Vertex,18612,93,13,16,93.82,126.3
"96b5df7b-e95b-464d-94ca-2aa33a77cadb",electronics,Vertex S514 Monitor,Vertex,2720,16,5,9,796.17,1039.69
f373eced-5304-4ef4-abf3-282294e1ed44,books,Machine study,Pulse,438,12,9,13,6.75,13.03
fecce33c-ffcc-4763-9846-0de71dd43628,toys,Crest Building Blocks Toy,Crest,646,15,6,23,35.07,95.91
"9d01f537-992b-433b-8329-2a7549a90264",books,Certainly tree commercial: Others choice friend exist measure enough,Vertex,406,12,22,15,24.65,44.25
"213ccbb5-a89a-4fee-9d6a-8fe8b5333b3e",home_goods,Apex Bedding Set,Apex,3019,81,8,16,13.96,26.03
"86dfa9e6-5dc0-4a09-a62b-0f7005d4275b",books,Last system fine,Nimbus,599,22,22,8,8.56,16.57
f8d9cb72-3aae-425f-8c23-625e29d2a442,electronics,Orion P893 Smartwatch,Orion,2093,18,7,27,1067.26,1357.75
"5a3f9631-989c-4854-b6e2-96c2c3f85899",electronics,Nimbus Tablet M752,Nimbus,816,28,11,19,973.48,1270.51
"52fda3d2-01ed-4ad5-a24f-154d1884d1cc",electronics,Orion Bluetooth Speaker A761,Orion,2863,10,8,26,1402.11,1625.94
"86ba4889-8ecf-4fb8-b54b-1772f5452be2",books,Guy fill manage pressure sense: Radio movement into,Nimbus,281,14,27,15,22.44,39.35
fea893e2-65df-4603-b180-b48338ee8aba,fashion,Nimbus Hoodie (White),Nimbus,335,38,29,10,42.82,130.35
adada0cb-1526-463a-9bee-b81d242d0f08,toys,Pulse Building Blocks Toy,Pulse,137,22,13,24,23.53,64.29
"0a6ec5f8-a005-4f5e-96fa-6c2b9344498d",books,Newspaper sure,Nova,701,14,25,24,32.92,47.39
"52c2c5fe-0528-40a9-96ec-c468d2f8e68b",books,Instead receive light similar finally,Vertex,636,16,18,21,12.11,20.57
"30f7e21d-b62c-4024-afa6-38ccf645b0c8",auto,Nimbus Dash Cam Kit (X940),Nimbus,16198,39,26,5,112.81,160.09
a8837fed-5cd6-4aba-b007-944220a09ac0,furniture,Nova Fabric Bookshelf,Nova,9295,166,6,8,106.14,173.15
a09e03f6-ec9a-430b-9a3c-9b44d03f1bcf,auto,Apex Dash Cam P159,Apex,4698,97,29,8,224.8,276.8
"343e9bdf-424c-443f-a648-e595ac8fb6da",toys,Vertex Board Game Toy,Vertex,162,12,20,20,27.46,59.38
b664eedc-a7de-494c-898b-3b4a10268d69,auto,Orion Car Charger Kit (S894),Orion,8292,27,16,26,296.79,449.44
fd23630b-2677-4cb6-b3ff-d1f30b467ace,auto,Apex Dash Cam P758,Apex,12530,50,21,18,174.94,241.3
"3e0623e2-4fb4-4176-8c9c-bffa41f3373d",auto,Zenith Dash Cam Kit (M957),Zenith,8403,40,8,23,283.22,373.82
"60268652-88dc-4ac2-a56b-087d76e59ff7",fashion,Crest Backpack (Black),Crest,634,47,6,27,89.87,289.96
ffc7dd11-4e75-480d-adf0-d9f73aec6635,home_goods,Apex Lamp - Industrial,Apex,3014,93,9,16,78.43,161.8
"14acf1eb-edd2-4cad-874c-296e6d21b2ff",electronics,Vertex Smartwatch P697,Vertex,2361,44,10,13,1174.91,1371.21
"95e69a9a-2781-4a4f-a993-af80774522f1",home_goods,Pulse Lamp Set,Pulse,1677,85,19,11,32.62,56.38
"734abc3a-5c4d-4db1-87f9-0ca34f6bec95",books,Minute hundred,Vertex,250,15,23,16,8.39,16.08
b628905f-b29c-41ab-a63a-8ae8e00845c3,auto,Nova Seat Cover Kit (X897),Nova,9924,48,19,5,192.3,230.67
"28dd178a-094a-4079-82f6-5353aefeff8c",electronics,Zenith X498 Monitor,Zenith,2743,27,28,22,1174.5,1356.68
f5c75574-9594-4277-ada3-13bf7bbe44bb,books,Three accept,Apex,998,11,17,10,24.89,40.41
e39b6500-02c2-40b8-abf2-16db5fc1c5fd,fashion,Zenith Dress (White),Zenith,630,45,24,11,34.53,137.51
"82fd4878-65e7-4da2-957e-46babed264df",auto,Nova Seat Cover Kit (X379),Nova,1580,26,26,13,276.08,421.33
"80cb688c-1b43-458e-9c24-c96c375b1201",books,Foreign bed: Other environment front summer least Republican,Nova,606,20,13,8,14.36,25.34
fc6f83e8-bb50-4a4c-a6ee-44587028e7f4,home_goods,Vertex Vacuum Set,Vertex,3777,60,15,5,6.93,12.63
c5897164-f034-4dfa-8af9-a0edb0163b0f,auto,Nimbus Tire Inflator X101,Nimbus,6627,60,5,12,56.71,70.38
"35c74a66-0ede-4ae0-be3a-93980fbe6531",books,Star dinner official strong,Pulse,450,12,21,28,8.36,12.5
"3ca048a5-cb6a-4415-b9ef-7327eda1eda7",toys,Vertex Puzzle Toy,Vertex,263,19,10,13,12.38,27.38
"7040e89d-4643-4d14-a8a5-37cb88e3efc1",books,Particularly must source: Fire environmental data also,Pulse,355,24,18,18,15.83,30.4
"90222928-f27b-4591-b3b8-342dcbfdc5d9",furniture,Vertex Chair - Cozy,Vertex,11265,52,28,29,652.63,843.9
"73720fc9-2dc4-4d18-9a5b-f87f1969d99e",furniture,Nova Chair - Modern,Nova,37219,156,15,17,291.23,701.02
b056c226-9cde-4df7-9ea2-19bda9eb26b4,home_goods,Pulse Air Purifier - Modern,Pulse,4722,33,16,23,89.34,196.76
e2a79b87-dcb7-42f7-b6eb-4a32b1239224,auto,Vertex Tool Set A334,Vertex,3166,90,10,5,108.18,158.66
"72e55b8f-3063-4fa2-ac72-02c09e016d20",auto,Crest Tool Set Kit (M409),Crest,1597,63,12,13,100.48,137.3
